order_id,product_id,product_name,category,quantity,unit_price,total_price
ORD03090,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD03090,PROD0024,Toaster,Home & Kitchen,1,29.33,29.33
ORD03090,PROD0066,RC Racing Car,Toys,2,74.32,148.64
ORD03090,PROD0079,Multivitamins,Food & Grocery,3,20.74,62.22
ORD03091,PROD0048,World History,Books,1,25.51,25.51
ORD03092,PROD0062,Strategy Board Game,Toys,3,43.8,131.4
ORD03092,PROD0065,Collectible Doll,Toys,1,52.93,52.93
ORD03092,PROD0037,Foam Roller,Sports,3,53.18,159.54
ORD03092,PROD0041,Python Programming,Books,3,41.14,123.42
ORD03093,PROD0010,Tablet Stand,Electronics,3,16.34,49.02
ORD03093,PROD0065,Collectible Doll,Toys,3,52.93,158.79
ORD03093,PROD0045,Self-Help Bestseller,Books,1,13.44,13.44
ORD03094,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD03095,PROD0042,Data Science Handbook,Books,1,26.6,26.6
ORD03095,PROD0013,Sneakers,Clothing,2,42.92,85.84
ORD03096,PROD0010,Tablet Stand,Electronics,1,16.34,16.34
ORD03096,PROD0048,World History,Books,2,25.51,51.02
ORD03096,PROD0044,Business Strategy,Books,3,25.81,77.43
ORD03097,PROD0026,Cutting Board,Home & Kitchen,2,23.46,46.92
ORD03097,PROD0047,Cook Book,Books,3,17.53,52.59
ORD03097,PROD0080,Healthy Snack Box,Food & Grocery,1,23.63,23.63
ORD03097,PROD0065,Collectible Doll,Toys,3,52.93,158.79
ORD03098,PROD0023,Blender,Home & Kitchen,3,60.62,181.86
ORD03098,PROD0005,Webcam,Electronics,1,143.11,143.11
ORD03098,PROD0064,Action Figure,Toys,2,30.54,61.08
ORD03099,PROD0047,Cook Book,Books,3,17.53,52.59
ORD03100,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD03100,PROD0054,Foundation,Beauty,3,57.15,171.45
ORD03100,PROD0066,RC Racing Car,Toys,1,74.32,74.32
ORD03101,PROD0033,Resistance Bands,Sports,2,26.09,52.18
ORD03102,PROD0002,Smart Watch,Electronics,3,110.0,330.0
ORD03102,PROD0070,Plush Stuffed Animal,Toys,1,16.69,16.69
ORD03102,PROD0029,LED Desk Lamp,Home & Kitchen,1,80.09,80.09
ORD03102,PROD0003,Bluetooth Speaker,Electronics,1,63.0,63.0
ORD03103,PROD0052,SPF Sunscreen,Beauty,3,19.96,59.88
ORD03103,PROD0006,Mechanical Keyboard,Electronics,1,151.5,151.5
ORD03103,PROD0041,Python Programming,Books,1,41.14,41.14
ORD03104,PROD0061,LEGO Creator Set,Toys,1,99.16,99.16
ORD03104,PROD0025,Knife Set,Home & Kitchen,2,144.87,289.74
ORD03104,PROD0033,Resistance Bands,Sports,3,26.09,78.27
ORD03104,PROD0020,Scarf,Clothing,3,12.21,36.63
ORD03105,PROD0050,Graphic Novel,Books,1,18.57,18.57
ORD03106,PROD0061,LEGO Creator Set,Toys,2,99.16,198.32
ORD03107,PROD0061,LEGO Creator Set,Toys,1,99.16,99.16
ORD03107,PROD0012,Jeans,Clothing,1,65.37,65.37
ORD03108,PROD0060,Nail Polish Set,Beauty,2,16.35,32.7
ORD03108,PROD0007,Gaming Mouse,Electronics,1,109.76,109.76
ORD03108,PROD0018,Ankle Socks,Clothing,2,13.84,27.68
ORD03108,PROD0014,Winter Jacket,Clothing,3,87.84,263.52
ORD03109,PROD0015,Summer Dress,Clothing,3,67.24,201.72
ORD03110,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD03111,PROD0039,Protein Shaker,Sports,1,31.54,31.54
ORD03112,PROD0011,T-Shirt,Clothing,1,18.75,18.75
ORD03112,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD03112,PROD0040,Fitness Tracker,Sports,1,99.28,99.28
ORD03113,PROD0042,Data Science Handbook,Books,3,26.6,79.8
ORD03113,PROD0076,Artisan Pasta,Food & Grocery,3,10.93,32.79
ORD03113,PROD0005,Webcam,Electronics,2,143.11,286.22
ORD03114,PROD0002,Smart Watch,Electronics,3,110.0,330.0
ORD03114,PROD0003,Bluetooth Speaker,Electronics,2,63.0,126.0
ORD03114,PROD0040,Fitness Tracker,Sports,1,99.28,99.28
ORD03115,PROD0045,Self-Help Bestseller,Books,1,13.44,13.44
ORD03116,PROD0047,Cook Book,Books,1,17.53,17.53
ORD03116,PROD0021,Coffee Maker,Home & Kitchen,1,168.93,168.93
ORD03116,PROD0028,Storage Organizer,Home & Kitchen,2,24.84,49.68
ORD03117,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD03118,PROD0012,Jeans,Clothing,3,65.37,196.11
ORD03118,PROD0033,Resistance Bands,Sports,3,26.09,78.27
ORD03118,PROD0036,Jump Rope,Sports,1,20.14,20.14
ORD03118,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD03119,PROD0021,Coffee Maker,Home & Kitchen,1,168.93,168.93
ORD03120,PROD0066,RC Racing Car,Toys,1,74.32,74.32
ORD03120,PROD0027,Mug Set,Home & Kitchen,1,18.25,18.25
ORD03120,PROD0071,Whey Protein Bar,Food & Grocery,2,22.38,44.76
ORD03120,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD03121,PROD0034,Water Bottle,Sports,3,49.06,147.18
ORD03122,PROD0057,Perfume,Beauty,2,50.54,101.08
ORD03123,PROD0039,Protein Shaker,Sports,1,31.54,31.54
ORD03124,PROD0074,Granola Mix,Food & Grocery,3,13.35,40.05
ORD03124,PROD0041,Python Programming,Books,1,41.14,41.14
ORD03125,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD03125,PROD0017,Running Shorts,Clothing,1,23.82,23.82
ORD03125,PROD0005,Webcam,Electronics,2,143.11,286.22
ORD03126,PROD0023,Blender,Home & Kitchen,3,60.62,181.86
ORD03126,PROD0034,Water Bottle,Sports,1,49.06,49.06
ORD03126,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD03126,PROD0021,Coffee Maker,Home & Kitchen,3,168.93,506.79
ORD03127,PROD0025,Knife Set,Home & Kitchen,2,144.87,289.74
ORD03128,PROD0059,Vitamin C Serum,Beauty,1,28.13,28.13
ORD03129,PROD0014,Winter Jacket,Clothing,3,87.84,263.52
ORD03129,PROD0043,ML Engineering Guide,Books,2,29.52,59.04
ORD03130,PROD0017,Running Shorts,Clothing,2,23.82,47.64
ORD03130,PROD0048,World History,Books,1,25.51,25.51
ORD03130,PROD0065,Collectible Doll,Toys,2,52.93,105.86
ORD03131,PROD0018,Ankle Socks,Clothing,3,13.84,41.52
ORD03132,PROD0010,Tablet Stand,Electronics,2,16.34,32.68
ORD03132,PROD0042,Data Science Handbook,Books,2,26.6,53.2
ORD03133,PROD0041,Python Programming,Books,2,41.14,82.28
ORD03133,PROD0064,Action Figure,Toys,2,30.54,61.08
ORD03133,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD03134,PROD0038,Gym Bag,Sports,1,65.2,65.2
ORD03134,PROD0043,ML Engineering Guide,Books,3,29.52,88.56
ORD03134,PROD0076,Artisan Pasta,Food & Grocery,1,10.93,10.93
ORD03134,PROD0060,Nail Polish Set,Beauty,1,16.35,16.35
ORD03135,PROD0041,Python Programming,Books,1,41.14,41.14
ORD03136,PROD0061,LEGO Creator Set,Toys,2,99.16,198.32
ORD03136,PROD0049,Travel Photography,Books,3,39.07,117.21
ORD03136,PROD0043,ML Engineering Guide,Books,1,29.52,29.52
ORD03136,PROD0029,LED Desk Lamp,Home & Kitchen,3,80.09,240.27
ORD03137,PROD0006,Mechanical Keyboard,Electronics,1,151.5,151.5
ORD03137,PROD0014,Winter Jacket,Clothing,3,87.84,263.52
ORD03137,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD03137,PROD0053,Lipstick Set,Beauty,1,19.34,19.34
ORD03138,PROD0064,Action Figure,Toys,3,30.54,91.62
ORD03138,PROD0016,Hoodie,Clothing,1,57.25,57.25
ORD03139,PROD0048,World History,Books,2,25.51,51.02
ORD03140,PROD0018,Ankle Socks,Clothing,1,13.84,13.84
ORD03140,PROD0054,Foundation,Beauty,1,57.15,57.15
ORD03140,PROD0070,Plush Stuffed Animal,Toys,3,16.69,50.07
ORD03141,PROD0057,Perfume,Beauty,1,50.54,50.54
ORD03141,PROD0021,Coffee Maker,Home & Kitchen,2,168.93,337.86
ORD03142,PROD0048,World History,Books,2,25.51,51.02
ORD03142,PROD0004,USB-C Hub,Electronics,1,33.39,33.39
ORD03143,PROD0077,Mixed Nuts Pack,Food & Grocery,3,37.44,112.32
ORD03143,PROD0051,Face Moisturizer,Beauty,3,39.06,117.18
ORD03143,PROD0032,Adjustable Dumbbells,Sports,2,159.46,318.92
ORD03143,PROD0058,Eye Cream,Beauty,3,71.04,213.12
ORD03144,PROD0065,Collectible Doll,Toys,2,52.93,105.86
ORD03144,PROD0046,Science Fiction Novel,Books,1,13.49,13.49
ORD03145,PROD0036,Jump Rope,Sports,3,20.14,60.42
ORD03145,PROD0056,Hair Conditioner,Beauty,2,28.27,56.54
ORD03145,PROD0013,Sneakers,Clothing,2,42.92,85.84
ORD03145,PROD0037,Foam Roller,Sports,2,53.18,106.36
ORD03146,PROD0017,Running Shorts,Clothing,2,23.82,47.64
ORD03146,PROD0009,Phone Case,Electronics,1,22.66,22.66
ORD03147,PROD0032,Adjustable Dumbbells,Sports,3,159.46,478.38
ORD03147,PROD0055,Argan Shampoo,Beauty,2,29.44,58.88
ORD03147,PROD0030,Throw Pillow,Home & Kitchen,1,42.17,42.17
ORD03147,PROD0077,Mixed Nuts Pack,Food & Grocery,1,37.44,37.44
ORD03148,PROD0076,Artisan Pasta,Food & Grocery,3,10.93,32.79
ORD03148,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD03149,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD03149,PROD0013,Sneakers,Clothing,3,42.92,128.76
ORD03149,PROD0067,Card Game Pack,Toys,1,11.89,11.89
ORD03150,PROD0059,Vitamin C Serum,Beauty,3,28.13,84.39
ORD03150,PROD0061,LEGO Creator Set,Toys,3,99.16,297.48
ORD03150,PROD0012,Jeans,Clothing,3,65.37,196.11
ORD03150,PROD0067,Card Game Pack,Toys,3,11.89,35.67
ORD03151,PROD0029,LED Desk Lamp,Home & Kitchen,3,80.09,240.27
ORD03151,PROD0061,LEGO Creator Set,Toys,3,99.16,297.48
ORD03151,PROD0008,Portable Monitor,Electronics,2,144.34,288.68
ORD03152,PROD0067,Card Game Pack,Toys,2,11.89,23.78
ORD03152,PROD0019,Cap,Clothing,3,34.28,102.84
ORD03152,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD03152,PROD0044,Business Strategy,Books,3,25.81,77.43
ORD03153,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD03153,PROD0067,Card Game Pack,Toys,1,11.89,11.89
ORD03154,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD03154,PROD0045,Self-Help Bestseller,Books,3,13.44,40.32
ORD03154,PROD0008,Portable Monitor,Electronics,3,144.34,433.02
ORD03155,PROD0010,Tablet Stand,Electronics,2,16.34,32.68
ORD03155,PROD0018,Ankle Socks,Clothing,2,13.84,27.68
ORD03155,PROD0034,Water Bottle,Sports,2,49.06,98.12
ORD03156,PROD0075,Extra Virgin Olive Oil,Food & Grocery,1,26.39,26.39
ORD03156,PROD0055,Argan Shampoo,Beauty,2,29.44,58.88
ORD03156,PROD0068,Art & Craft Kit,Toys,2,13.06,26.12
ORD03156,PROD0061,LEGO Creator Set,Toys,3,99.16,297.48
ORD03157,PROD0013,Sneakers,Clothing,1,42.92,42.92
ORD03157,PROD0040,Fitness Tracker,Sports,1,99.28,99.28
ORD03157,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD03158,PROD0011,T-Shirt,Clothing,2,18.75,37.5
ORD03159,PROD0002,Smart Watch,Electronics,2,110.0,220.0
ORD03159,PROD0042,Data Science Handbook,Books,2,26.6,53.2
ORD03160,PROD0036,Jump Rope,Sports,3,20.14,60.42
ORD03160,PROD0072,Premium Coffee Beans,Food & Grocery,2,43.12,86.24
ORD03161,PROD0047,Cook Book,Books,2,17.53,35.06
ORD03161,PROD0048,World History,Books,1,25.51,25.51
ORD03161,PROD0022,Air Fryer,Home & Kitchen,2,143.78,287.56
ORD03161,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD03162,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD03163,PROD0076,Artisan Pasta,Food & Grocery,3,10.93,32.79
ORD03164,PROD0058,Eye Cream,Beauty,1,71.04,71.04
ORD03165,PROD0019,Cap,Clothing,3,34.28,102.84
ORD03165,PROD0016,Hoodie,Clothing,2,57.25,114.5
ORD03165,PROD0023,Blender,Home & Kitchen,1,60.62,60.62
ORD03166,PROD0026,Cutting Board,Home & Kitchen,1,23.46,23.46
ORD03166,PROD0071,Whey Protein Bar,Food & Grocery,2,22.38,44.76
ORD03167,PROD0022,Air Fryer,Home & Kitchen,1,143.78,143.78
ORD03167,PROD0020,Scarf,Clothing,2,12.21,24.42
ORD03167,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD03167,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD03168,PROD0034,Water Bottle,Sports,1,49.06,49.06
ORD03168,PROD0045,Self-Help Bestseller,Books,1,13.44,13.44
ORD03168,PROD0015,Summer Dress,Clothing,1,67.24,67.24
ORD03168,PROD0060,Nail Polish Set,Beauty,3,16.35,49.05
ORD03169,PROD0079,Multivitamins,Food & Grocery,2,20.74,41.48
ORD03169,PROD0007,Gaming Mouse,Electronics,3,109.76,329.28
ORD03169,PROD0022,Air Fryer,Home & Kitchen,3,143.78,431.34
ORD03169,PROD0032,Adjustable Dumbbells,Sports,1,159.46,159.46
ORD03170,PROD0007,Gaming Mouse,Electronics,1,109.76,109.76
ORD03170,PROD0048,World History,Books,2,25.51,51.02
ORD03170,PROD0012,Jeans,Clothing,1,65.37,65.37
ORD03171,PROD0077,Mixed Nuts Pack,Food & Grocery,1,37.44,37.44
ORD03171,PROD0009,Phone Case,Electronics,2,22.66,45.32
ORD03172,PROD0039,Protein Shaker,Sports,1,31.54,31.54
ORD03172,PROD0076,Artisan Pasta,Food & Grocery,1,10.93,10.93
ORD03172,PROD0067,Card Game Pack,Toys,3,11.89,35.67
ORD03172,PROD0004,USB-C Hub,Electronics,3,33.39,100.17
ORD03173,PROD0028,Storage Organizer,Home & Kitchen,1,24.84,24.84
ORD03174,PROD0031,Yoga Mat,Sports,3,68.43,205.29
ORD03174,PROD0032,Adjustable Dumbbells,Sports,1,159.46,159.46
ORD03174,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD03175,PROD0058,Eye Cream,Beauty,1,71.04,71.04
ORD03175,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD03176,PROD0007,Gaming Mouse,Electronics,1,109.76,109.76
ORD03176,PROD0023,Blender,Home & Kitchen,1,60.62,60.62
ORD03177,PROD0050,Graphic Novel,Books,2,18.57,37.14
ORD03177,PROD0029,LED Desk Lamp,Home & Kitchen,1,80.09,80.09
ORD03178,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD03178,PROD0015,Summer Dress,Clothing,2,67.24,134.48
ORD03178,PROD0060,Nail Polish Set,Beauty,1,16.35,16.35
ORD03179,PROD0053,Lipstick Set,Beauty,2,19.34,38.68
ORD03179,PROD0061,LEGO Creator Set,Toys,3,99.16,297.48
ORD03180,PROD0031,Yoga Mat,Sports,1,68.43,68.43
ORD03180,PROD0059,Vitamin C Serum,Beauty,1,28.13,28.13
ORD03180,PROD0070,Plush Stuffed Animal,Toys,2,16.69,33.38
ORD03181,PROD0056,Hair Conditioner,Beauty,1,28.27,28.27
ORD03182,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD03182,PROD0076,Artisan Pasta,Food & Grocery,3,10.93,32.79
ORD03182,PROD0036,Jump Rope,Sports,1,20.14,20.14
ORD03183,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD03183,PROD0071,Whey Protein Bar,Food & Grocery,1,22.38,22.38
ORD03184,PROD0067,Card Game Pack,Toys,1,11.89,11.89
ORD03185,PROD0066,RC Racing Car,Toys,3,74.32,222.96
ORD03185,PROD0004,USB-C Hub,Electronics,1,33.39,33.39
ORD03185,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD03186,PROD0043,ML Engineering Guide,Books,2,29.52,59.04
ORD03186,PROD0004,USB-C Hub,Electronics,2,33.39,66.78
ORD03187,PROD0005,Webcam,Electronics,1,143.11,143.11
ORD03187,PROD0070,Plush Stuffed Animal,Toys,3,16.69,50.07
ORD03188,PROD0041,Python Programming,Books,1,41.14,41.14
ORD03188,PROD0025,Knife Set,Home & Kitchen,2,144.87,289.74
ORD03189,PROD0041,Python Programming,Books,1,41.14,41.14
ORD03189,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD03189,PROD0080,Healthy Snack Box,Food & Grocery,3,23.63,70.89
ORD03190,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD03190,PROD0077,Mixed Nuts Pack,Food & Grocery,3,37.44,112.32
ORD03190,PROD0033,Resistance Bands,Sports,1,26.09,26.09
ORD03191,PROD0054,Foundation,Beauty,3,57.15,171.45
ORD03191,PROD0061,LEGO Creator Set,Toys,1,99.16,99.16
ORD03191,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD03191,PROD0020,Scarf,Clothing,1,12.21,12.21
ORD03192,PROD0026,Cutting Board,Home & Kitchen,1,23.46,23.46
ORD03193,PROD0053,Lipstick Set,Beauty,2,19.34,38.68
ORD03194,PROD0052,SPF Sunscreen,Beauty,3,19.96,59.88
ORD03195,PROD0030,Throw Pillow,Home & Kitchen,3,42.17,126.51
ORD03195,PROD0049,Travel Photography,Books,2,39.07,78.14
ORD03195,PROD0042,Data Science Handbook,Books,1,26.6,26.6
ORD03196,PROD0024,Toaster,Home & Kitchen,1,29.33,29.33
ORD03196,PROD0064,Action Figure,Toys,3,30.54,91.62
ORD03196,PROD0011,T-Shirt,Clothing,2,18.75,37.5
ORD03197,PROD0076,Artisan Pasta,Food & Grocery,3,10.93,32.79
ORD03197,PROD0062,Strategy Board Game,Toys,1,43.8,43.8
ORD03198,PROD0002,Smart Watch,Electronics,2,110.0,220.0
ORD03198,PROD0074,Granola Mix,Food & Grocery,2,13.35,26.7
ORD03198,PROD0044,Business Strategy,Books,3,25.81,77.43
ORD03199,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD03199,PROD0028,Storage Organizer,Home & Kitchen,2,24.84,49.68
ORD03199,PROD0052,SPF Sunscreen,Beauty,3,19.96,59.88
ORD03199,PROD0001,Wireless Headphones,Electronics,3,220.67,662.01
ORD03200,PROD0063,1000-Piece Puzzle,Toys,3,26.71,80.13
ORD03200,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD03201,PROD0052,SPF Sunscreen,Beauty,1,19.96,19.96
ORD03201,PROD0047,Cook Book,Books,3,17.53,52.59
ORD03202,PROD0025,Knife Set,Home & Kitchen,1,144.87,144.87
ORD03202,PROD0061,LEGO Creator Set,Toys,2,99.16,198.32
ORD03203,PROD0063,1000-Piece Puzzle,Toys,2,26.71,53.42
ORD03203,PROD0025,Knife Set,Home & Kitchen,2,144.87,289.74
ORD03204,PROD0041,Python Programming,Books,3,41.14,123.42
ORD03205,PROD0023,Blender,Home & Kitchen,2,60.62,121.24
ORD03205,PROD0002,Smart Watch,Electronics,3,110.0,330.0
ORD03206,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD03207,PROD0058,Eye Cream,Beauty,1,71.04,71.04
ORD03207,PROD0002,Smart Watch,Electronics,1,110.0,110.0
ORD03208,PROD0059,Vitamin C Serum,Beauty,2,28.13,56.26
ORD03208,PROD0029,LED Desk Lamp,Home & Kitchen,1,80.09,80.09
ORD03208,PROD0011,T-Shirt,Clothing,3,18.75,56.25
ORD03208,PROD0070,Plush Stuffed Animal,Toys,2,16.69,33.38
ORD03209,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD03210,PROD0025,Knife Set,Home & Kitchen,3,144.87,434.61
ORD03210,PROD0011,T-Shirt,Clothing,2,18.75,37.5
ORD03210,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD03211,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD03211,PROD0004,USB-C Hub,Electronics,3,33.39,100.17
ORD03211,PROD0023,Blender,Home & Kitchen,3,60.62,181.86
ORD03211,PROD0010,Tablet Stand,Electronics,2,16.34,32.68
ORD03212,PROD0058,Eye Cream,Beauty,3,71.04,213.12
ORD03213,PROD0040,Fitness Tracker,Sports,1,99.28,99.28
ORD03213,PROD0011,T-Shirt,Clothing,3,18.75,56.25
ORD03213,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD03214,PROD0072,Premium Coffee Beans,Food & Grocery,2,43.12,86.24
ORD03215,PROD0036,Jump Rope,Sports,3,20.14,60.42
ORD03215,PROD0009,Phone Case,Electronics,3,22.66,67.98
ORD03215,PROD0017,Running Shorts,Clothing,1,23.82,23.82
ORD03215,PROD0010,Tablet Stand,Electronics,3,16.34,49.02
ORD03216,PROD0067,Card Game Pack,Toys,2,11.89,23.78
ORD03216,PROD0038,Gym Bag,Sports,1,65.2,65.2
ORD03216,PROD0014,Winter Jacket,Clothing,3,87.84,263.52
ORD03217,PROD0004,USB-C Hub,Electronics,1,33.39,33.39
ORD03217,PROD0019,Cap,Clothing,2,34.28,68.56
ORD03217,PROD0055,Argan Shampoo,Beauty,1,29.44,29.44
ORD03217,PROD0020,Scarf,Clothing,3,12.21,36.63
ORD03218,PROD0013,Sneakers,Clothing,2,42.92,85.84
ORD03219,PROD0016,Hoodie,Clothing,2,57.25,114.5
ORD03219,PROD0046,Science Fiction Novel,Books,2,13.49,26.98
ORD03219,PROD0004,USB-C Hub,Electronics,1,33.39,33.39
ORD03220,PROD0027,Mug Set,Home & Kitchen,2,18.25,36.5
ORD03220,PROD0020,Scarf,Clothing,2,12.21,24.42
ORD03221,PROD0002,Smart Watch,Electronics,2,110.0,220.0
ORD03221,PROD0067,Card Game Pack,Toys,1,11.89,11.89
ORD03221,PROD0007,Gaming Mouse,Electronics,1,109.76,109.76
ORD03222,PROD0041,Python Programming,Books,2,41.14,82.28
ORD03222,PROD0057,Perfume,Beauty,1,50.54,50.54
ORD03222,PROD0013,Sneakers,Clothing,2,42.92,85.84
ORD03222,PROD0037,Foam Roller,Sports,2,53.18,106.36
ORD03223,PROD0080,Healthy Snack Box,Food & Grocery,1,23.63,23.63
ORD03224,PROD0060,Nail Polish Set,Beauty,3,16.35,49.05
ORD03224,PROD0061,LEGO Creator Set,Toys,3,99.16,297.48
ORD03224,PROD0013,Sneakers,Clothing,1,42.92,42.92
ORD03224,PROD0053,Lipstick Set,Beauty,2,19.34,38.68
ORD03225,PROD0036,Jump Rope,Sports,1,20.14,20.14
ORD03226,PROD0075,Extra Virgin Olive Oil,Food & Grocery,1,26.39,26.39
ORD03226,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD03226,PROD0054,Foundation,Beauty,1,57.15,57.15
ORD03227,PROD0021,Coffee Maker,Home & Kitchen,1,168.93,168.93
ORD03227,PROD0022,Air Fryer,Home & Kitchen,2,143.78,287.56
ORD03227,PROD0033,Resistance Bands,Sports,3,26.09,78.27
ORD03228,PROD0027,Mug Set,Home & Kitchen,3,18.25,54.75
ORD03228,PROD0056,Hair Conditioner,Beauty,3,28.27,84.81
ORD03228,PROD0030,Throw Pillow,Home & Kitchen,1,42.17,42.17
ORD03228,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD03229,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD03229,PROD0071,Whey Protein Bar,Food & Grocery,2,22.38,44.76
ORD03229,PROD0007,Gaming Mouse,Electronics,2,109.76,219.52
ORD03229,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD03230,PROD0072,Premium Coffee Beans,Food & Grocery,1,43.12,43.12
ORD03230,PROD0074,Granola Mix,Food & Grocery,2,13.35,26.7
ORD03230,PROD0078,Raw Honey,Food & Grocery,1,18.09,18.09
ORD03230,PROD0010,Tablet Stand,Electronics,3,16.34,49.02
ORD03231,PROD0080,Healthy Snack Box,Food & Grocery,3,23.63,70.89
ORD03231,PROD0061,LEGO Creator Set,Toys,1,99.16,99.16
ORD03231,PROD0037,Foam Roller,Sports,1,53.18,53.18
ORD03232,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD03232,PROD0028,Storage Organizer,Home & Kitchen,1,24.84,24.84
ORD03233,PROD0026,Cutting Board,Home & Kitchen,2,23.46,46.92
ORD03233,PROD0063,1000-Piece Puzzle,Toys,3,26.71,80.13
ORD03234,PROD0051,Face Moisturizer,Beauty,1,39.06,39.06
ORD03235,PROD0060,Nail Polish Set,Beauty,1,16.35,16.35
ORD03235,PROD0080,Healthy Snack Box,Food & Grocery,2,23.63,47.26
ORD03235,PROD0033,Resistance Bands,Sports,3,26.09,78.27
ORD03236,PROD0003,Bluetooth Speaker,Electronics,2,63.0,126.0
ORD03236,PROD0075,Extra Virgin Olive Oil,Food & Grocery,1,26.39,26.39
ORD03237,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD03237,PROD0076,Artisan Pasta,Food & Grocery,1,10.93,10.93
ORD03237,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD03238,PROD0048,World History,Books,2,25.51,51.02
ORD03239,PROD0042,Data Science Handbook,Books,2,26.6,53.2
ORD03239,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD03239,PROD0078,Raw Honey,Food & Grocery,2,18.09,36.18
ORD03240,PROD0076,Artisan Pasta,Food & Grocery,2,10.93,21.86
ORD03241,PROD0027,Mug Set,Home & Kitchen,2,18.25,36.5
ORD03241,PROD0048,World History,Books,3,25.51,76.53
ORD03242,PROD0071,Whey Protein Bar,Food & Grocery,1,22.38,22.38
ORD03242,PROD0060,Nail Polish Set,Beauty,1,16.35,16.35
ORD03242,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD03242,PROD0017,Running Shorts,Clothing,1,23.82,23.82
ORD03243,PROD0034,Water Bottle,Sports,2,49.06,98.12
ORD03243,PROD0077,Mixed Nuts Pack,Food & Grocery,1,37.44,37.44
ORD03243,PROD0041,Python Programming,Books,1,41.14,41.14
ORD03244,PROD0052,SPF Sunscreen,Beauty,1,19.96,19.96
ORD03244,PROD0038,Gym Bag,Sports,3,65.2,195.6
ORD03245,PROD0002,Smart Watch,Electronics,3,110.0,330.0
ORD03245,PROD0034,Water Bottle,Sports,2,49.06,98.12
ORD03246,PROD0080,Healthy Snack Box,Food & Grocery,2,23.63,47.26
ORD03246,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD03246,PROD0046,Science Fiction Novel,Books,1,13.49,13.49
ORD03247,PROD0079,Multivitamins,Food & Grocery,2,20.74,41.48
ORD03248,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD03248,PROD0076,Artisan Pasta,Food & Grocery,2,10.93,21.86
ORD03249,PROD0034,Water Bottle,Sports,1,49.06,49.06
ORD03249,PROD0062,Strategy Board Game,Toys,2,43.8,87.6
ORD03250,PROD0076,Artisan Pasta,Food & Grocery,1,10.93,10.93
ORD03251,PROD0009,Phone Case,Electronics,2,22.66,45.32
ORD03251,PROD0014,Winter Jacket,Clothing,1,87.84,87.84
